           0           1  0.80000000000000004        1.4601836602551654E-002
           1           2  0.79058823529411759        5.1900718966692017E-003
           2           4  0.78670012959848568        1.3019662010372857E-003
           3           8  0.78572368239792223        3.2551900047383953E-004
           4          16  0.78547954357714000        8.1380179691614707E-005
           5          32  0.78541850844908434        2.0345051635950462E-005
           6          64  0.78540324966046182        5.0862630134318465E-006
           7         128  0.78539943496320364        1.2715657552453408E-006
