           0           1  0.78333333333333333        2.0648300641150641E-003
           1           2  0.78539215686274499        6.0065347033955163E-006
           2           4  0.78539812561467670        3.7782771689087724E-008
           3           8  0.78539816280620545        5.9124294349288675E-010
           4          16  0.78539816338820911        9.2392760109305527E-012
           5          32  0.78539816339730406        1.4432899320127035E-013
           6          64  0.78539816339744573        2.6645352591003757E-015
           7         128  0.78539816339744839        0.0000000000000000     
