           0           1  0.75000000000000000        3.5398163397448390E-002
           1           2  0.77500000000000002        1.0398163397448368E-002
           2           4  0.78279411764705886        2.6040457503895276E-003
           3           8  0.78474712362277221        6.5103977467617646E-004
           4          16  0.78523540301034722        1.6276038710116847E-004
           5          32  0.78535747329374372        4.0690103704665859E-005
           6          64  0.78538799087141353        1.0172526034857299E-005
           7         128  0.78539562026593801        2.5431315103796592E-006
